MaxMakespan,MinMakespan,MinWorkload,MaxWorkload,MaxWCET,MinWCET,MedianWCET,NumNodes,MaxParallel,CriticalPath,AvgInDegree,AvgOutDegree,CoreNum,IsAnomaly,Par,Cri,WCRT,Advantage
351433,175716,291798,583600,187698,14590,14590.000000,20,7,5,2,2,8,0,6,5,351433,0.000000
199864,99932,199798,399600,118882,9990,10012.000000,20,6,5,2,2,8,0,6,5,199864,0.000000
203755,101876,254092,508200,147627,12705,12710.000000,20,6,5,2,2,8,0,6,5,203755,0.000000
145479,72738,147894,295800,114266,7395,7398.500000,20,7,5,2,2,8,0,6,5,145479,0.000000
124742,62370,116093,232200,71237,5805,5807.500000,20,7,5,2,2,8,0,6,5,124742,0.000000
212494,106245,194893,389800,115489,9745,9746.000000,20,7,5,2,2,8,0,6,5,212494,0.000000
319461,159730,289598,579200,204836,14480,14481.500000,20,7,5,1,1,8,0,6,5,319461,0.000000
237802,118899,286396,572800,149747,14320,14382.000000,20,6,5,2,2,8,0,6,5,237802,0.000000
341899,170948,285996,572000,179923,14300,14311.000000,20,6,5,2,2,8,0,6,5,341899,0.000000
212387,106192,254092,508200,89849,12705,12707.000000,20,6,5,2,2,8,0,6,5,212387,0.000000
133220,66609,111197,222400,102768,5560,5560.000000,20,8,5,2,2,8,0,6,5,133220,0.000000
128387,64193,150293,300600,102949,7515,8019.000000,20,8,4,2,2,8,0,6,5,128387,0.000000
144502,72249,133293,266600,96288,6665,6667.000000,20,7,5,2,2,8,0,6,5,144502,0.000000
287267,143631,236691,473400,237649,11835,11835.000000,20,8,5,2,2,8,0,6,5,287267,0.000000
122256,61128,100998,202000,70688,5050,5089.000000,20,7,5,2,2,8,0,6,5,122256,0.000000
289734,144865,243197,486400,200131,12160,12160.000000,20,7,5,2,2,8,0,6,5,289734,0.000000
148202,74100,119893,239800,120130,5995,5996.000000,20,8,5,2,2,8,0,6,5,156824,5.820000
104806,52401,110797,221600,76287,5540,5542.500000,20,6,5,1,1,8,0,6,5,104806,0.000000
203329,101663,191293,382600,88925,9565,9568.500000,20,8,5,2,2,8,0,6,5,203329,0.000000
221463,110730,283095,566200,164071,14155,14172.500000,20,6,5,2,2,8,0,6,5,221463,0.000000
173594,86796,147294,294600,140972,7365,7365.000000,20,7,5,2,2,8,0,6,5,173594,0.000000
228193,114096,186998,374000,181508,9350,9350.000000,20,6,5,2,2,8,0,6,5,228193,0.000000
195898,97947,187986,376000,145538,5529,5529.000000,34,8,6,2,2,6,999,8,6,224994,14.860000
123225,61610,104390,208800,97231,4539,4539.000000,23,7,5,2,2,7,0,7,5,123225,0.000000
200472,100235,170591,341200,161424,7417,7417.000000,23,7,5,2,2,7,0,7,5,211303,5.410000
198037,99016,163190,326400,98031,7095,7095.000000,23,7,5,2,2,7,0,7,5,212236,7.170000
235231,117613,193491,387000,199021,8413,8413.000000,23,7,5,2,2,7,0,7,5,244894,4.110000
130745,65372,182995,366000,86972,7956,7979.000000,23,8,5,2,2,7,0,7,5,155162,18.680000
217915,108957,205997,412000,138089,8956,8960.000000,23,7,5,2,2,7,0,7,5,236072,8.340000
354797,177397,291797,583600,234125,12686,12687.000000,23,7,5,2,2,7,0,7,5,376607,6.150000
236975,118486,199797,399600,186303,8686,8692.000000,23,7,5,2,2,7,0,7,5,255759,7.930000
229329,114663,254096,508200,174346,11047,11154.000000,23,8,5,2,2,7,0,7,5,260657,13.670000
329828,164913,283095,566200,190077,12868,12916.500000,22,7,5,2,2,7,0,5,6,329828,0.000000
229744,114871,218197,436400,137731,3306,3306.000000,66,8,10,3,3,4,999,8,10,273967,19.250000
247372,123685,218198,436400,204267,4196,4196.000000,52,10,7,4,4,9,999,10,7,266875,7.890000
255047,127522,218197,436400,179230,3762,3762.000000,58,8,10,3,3,6,999,7,10,280943,10.160000
69372,34685,104397,208800,51910,5800,5827.500000,18,8,4,2,2,7,0,8,4,89291,28.720000
213226,106609,282887,565800,110241,9755,9755.000000,29,9,4,3,3,4,999,9,5,279421,31.050000
254462,127230,218199,436400,94168,4642,4642.000000,47,9,7,3,3,7,999,9,7,275150,8.140000
215019,107508,170592,341200,159630,6561,6566.500000,26,5,8,2,2,7,0,4,8,215019,0.000000
169384,84690,147896,295800,66663,14959,23155.000000,10,5,4,1,1,7,0,4,4,169384,0.000000
246759,123378,218196,436400,138518,4364,4364.000000,50,10,8,3,3,7,999,8,8,274472,11.240000
219645,109819,282889,565800,103981,10477,10485.000000,27,7,7,2,2,6,0,5,7,261025,18.840000
181882,90939,187988,376000,125999,5875,5875.000000,32,7,6,2,2,4,1,6,7,230412,26.690000
150487,75243,218198,436400,64039,3356,3356.000000,65,9,9,3,3,4,999,9,9,208171,38.340000
121472,60735,104396,208800,71403,7460,10068.000000,14,6,5,1,1,4,0,4,5,142563,17.370000
111151,55573,104396,208800,70503,7457,7463.500000,14,6,4,1,1,3,999,6,4,130804,17.690000
