MaxMakespan,MinMakespan,MinWorkload,MaxWorkload,MaxWCET,MinWCET,MedianWCET,NumNodes,MaxParallel,CriticalPath,AvgInDegree,AvgOutDegree,CoreNum,IsAnomaly,Par,Cri,WCRT,Advantage
176624,88311,277992,556000,60024,306,19885.500000,26,9,5,2,2,9,0,8,5,176624,0.000000
299230,149614,375747,751500,86447,250,21660.500000,26,8,5,2,2,9,0,8,5,299230,0.000000
444068,222032,729492,1459000,160377,835,27014.000000,37,8,7,2,2,9,0,7,7,477804,7.600000
420868,210431,499490,999000,87549,211,15909.000000,37,8,7,2,2,9,0,7,7,420868,0.000000
412147,206071,635241,1270500,145657,3488,26873.000000,37,9,7,3,3,9,0,7,7,412147,0.000000
234558,117277,369739,739500,121585,107,13555.000000,37,8,7,3,3,9,0,7,7,234558,0.000000
534267,267133,635246,1270500,121108,2328,21605.000000,30,9,6,2,2,9,0,7,6,534267,0.000000
187548,93772,290239,580500,69615,661,9027.000000,37,8,7,2,2,9,0,7,7,216408,15.390000
299839,149916,487240,974500,77647,88,19068.000000,37,8,7,2,2,9,0,7,7,299839,0.000000
492647,246321,723991,1448000,159317,3125,26961.000000,37,8,7,3,3,9,0,7,7,492647,0.000000
406709,203353,715991,1432000,192652,32,21229.000000,37,9,7,2,2,9,0,7,7,422447,3.870000
489279,244638,714992,1430000,121596,1556,30090.000000,37,7,7,2,2,9,0,7,7,489279,0.000000
362207,181103,635242,1270500,106572,4,24715.000000,37,8,6,3,3,9,0,7,7,362207,0.000000
195714,97856,277992,556000,47947,131,12434.000000,37,9,7,2,2,9,0,7,7,195714,0.000000
259619,129809,375743,751500,97238,530,13473.000000,37,7,7,2,2,9,0,7,7,259619,0.000000
250695,125346,333243,666500,81720,91,12028.000000,37,9,7,2,2,9,0,7,7,270981,8.100000
291928,145963,591741,1183500,129839,4,17392.000000,37,9,6,2,2,9,0,7,7,327878,12.320000
206886,103441,252491,505000,75847,139,7836.000000,37,7,7,2,2,9,0,7,7,206886,0.000000
391307,195653,607990,1216000,105044,407,30091.000000,37,8,7,2,2,9,0,7,7,391307,0.000000
198978,99488,299740,599500,81432,301,10256.000000,37,8,6,2,2,9,0,7,7,198978,0.000000
240998,120498,276991,554000,111330,29,6446.000000,37,9,7,3,3,9,0,7,7,240998,0.000000
287002,143500,478243,956500,96714,1005,24422.000000,37,8,7,2,2,9,0,7,7,322077,12.230000
490465,245231,707740,1415500,185889,2524,31815.000000,37,10,7,3,3,9,0,7,7,514351,4.880000
