MaxMakespan,MinMakespan,MinWorkload,MaxWorkload,MaxWCET,MinWCET,MedianWCET,NumNodes,MaxParallel,CriticalPath,AvgInDegree,AvgOutDegree,CoreNum,IsAnomaly
338549,169273,283996,568000,151257,6454,6454.000000,44,8,9,2,2,6,0
137537,68767,114497,229000,102425,2290,2290.000000,50,8,10,2,2,6,0
208331,104164,210997,422000,110141,10550,10554.000000,20,7,5,2,2,6,1
243962,121981,264896,529800,144992,10188,10189.000000,26,7,6,2,2,6,0
148921,74459,248094,496200,91808,12405,12471.500000,20,7,5,2,2,6,1
103327,51662,120196,240400,34468,6010,6020.000000,20,6,5,2,2,6,0
130182,65088,115886,231800,70874,3621,3621.000000,32,7,7,2,2,6,0
224475,112235,196884,393800,166052,5181,5181.000000,38,7,8,2,2,6,0
278508,139253,234296,468600,231609,11715,11725.000000,20,7,5,2,2,6,0
146299,73149,126598,253200,120752,6330,6332.000000,20,6,5,2,2,6,0
334965,167482,273798,547600,279092,13690,13690.000000,20,6,5,2,2,6,0
321034,160516,261894,523800,250158,13095,13096.500000,20,7,5,2,2,6,0
160909,80453,141397,282800,132583,7070,7071.500000,20,7,5,2,2,6,0
120913,60455,110293,220600,98763,5515,5526.000000,20,6,5,2,2,6,0
193913,96956,168798,337600,141196,8440,8442.500000,20,6,5,2,2,6,0
193624,96812,189798,379600,77970,9490,9827.000000,20,7,5,2,2,6,0
192848,96422,266197,532400,137851,13310,13310.000000,20,7,5,2,2,6,0
71727,35862,106693,213400,39244,5335,5354.500000,20,6,5,2,2,6,0
167886,83941,166595,333200,79335,3786,3786.000000,44,6,9,2,2,6,0
235435,117715,191289,382600,198646,7357,7357.000000,26,8,6,2,2,6,0
130701,65350,128997,258000,104404,6450,6451.000000,20,7,5,2,2,6,0
163816,81908,142998,286000,74988,7150,7152.500000,20,6,5,2,2,6,0
186546,93273,193899,387800,101854,3878,3878.000000,50,7,10,2,2,6,0
181713,90856,204499,409000,102498,6390,6390.000000,32,9,7,2,2,6,0
95584,47791,105598,211200,40532,3300,3300.000000,32,7,6,2,2,6,0
238744,119369,234088,468200,140563,7315,7315.000000,32,7,7,2,2,6,0
184561,92279,194894,389800,113018,9745,9825.000000,20,8,5,2,2,6,0
370048,185022,296492,593000,245361,14825,14825.000000,20,7,5,2,2,6,0
124377,62186,122388,244800,55891,4707,4707.000000,26,8,6,2,2,6,0
240091,120045,208895,417800,195418,8034,8210.000000,26,7,6,2,2,6,0
199833,99914,169984,340000,160962,4473,4473.000000,38,9,8,2,2,6,0
92821,46410,106597,213200,41820,5330,5394.000000,20,6,5,2,2,6,0
223757,111877,246293,492600,118355,12315,12387.500000,20,6,5,2,2,6,0
138081,69040,168598,337200,101938,8430,8440.500000,20,6,5,2,2,6,0
223599,111798,190896,381800,163778,9545,9581.000000,20,6,5,2,2,6,0
111332,55665,118892,237800,50476,5945,5945.000000,20,6,4,2,2,6,0
135369,67684,128696,257400,109050,6435,6457.500000,20,6,5,2,2,6,0
146129,73063,136093,272200,115624,6805,6807.000000,20,7,5,2,2,6,0
188121,94059,152797,305600,133839,7640,7643.500000,20,6,5,2,2,6,0
225237,112618,227096,454200,180892,7096,7097.000000,32,7,7,2,2,6,0
127136,63565,106287,212600,107151,3321,3321.000000,32,6,7,2,2,6,0
294041,147019,241196,482400,244711,9276,9276.500000,26,7,6,2,2,6,0
134661,67329,200396,400800,65338,4554,4554.000000,44,7,8,3,3,6,0
238990,119494,215797,431600,156857,10790,10798.000000,20,7,5,2,2,6,0
104461,52230,136597,273200,77102,6830,6831.500000,20,6,5,2,2,6,0
133799,66899,191094,382200,71240,9555,9591.500000,20,7,5,2,2,6,0
120789,60393,154492,309000,89862,7725,7725.000000,20,7,5,2,2,6,0
124235,62115,127184,254400,92036,3347,3347.000000,38,6,8,2,2,6,0
104385,52191,102798,205600,39391,2056,2056.000000,50,9,10,2,2,6,0
269855,134927,248491,497000,127050,9557,9564.000000,26,8,4,2,2,6,0
210377,105187,212693,425400,124707,10635,10636.500000,20,8,4,2,2,6,0
200316,100157,185796,371600,152209,9290,9332.500000,20,6,4,2,2,6,0
241971,120983,199186,398400,174007,6225,6225.000000,32,7,7,2,2,6,0
126286,63142,105397,210800,57529,5270,5270.000000,20,7,5,2,2,6,0
101976,50988,100597,201200,80504,5030,5078.000000,20,6,5,2,2,6,0
209010,104502,216289,432600,124625,8319,8335.500000,26,7,6,2,2,6,0
155885,77941,140897,281800,74675,3202,3202.000000,44,7,9,2,2,6,0
276508,138253,237893,475800,204648,11895,11918.500000,20,7,5,2,2,6,0
179455,89727,214197,428400,91080,10710,10720.000000,20,7,5,2,2,6,0
148920,74458,177995,356000,114453,5562,5562.500000,32,7,7,2,2,6,0
301255,150625,266584,533200,150812,7015,7015.000000,38,7,8,2,2,6,0
183906,91952,198197,396400,144061,9910,9952.500000,20,8,5,2,2,6,0
267911,133953,291289,582600,189675,11203,11203.000000,26,7,5,2,2,6,0
160900,80449,173093,346200,65214,6657,6711.500000,26,7,6,2,2,6,0
212440,106218,180296,360600,102091,3606,3606.000000,50,7,9,2,2,6,0
163941,81969,216694,433400,106267,10835,10842.500000,20,7,4,2,2,6,0
144906,72451,117692,235400,91667,5885,5885.000000,20,6,5,2,2,6,0
230701,115350,215396,430800,87461,10770,10855.000000,20,6,5,2,2,6,0
239633,119814,214886,429800,152388,6715,6715.000000,32,7,7,2,2,6,0
160416,80208,147498,295000,112044,3352,3352.000000,44,8,8,2,2,6,0
184057,92027,219095,438200,104203,10955,11876.500000,20,6,5,2,2,6,0
91968,45983,156799,313600,60463,7840,7850.500000,20,7,5,2,2,6,0
276728,138362,282391,564800,164944,10861,10862.000000,26,7,6,2,2,6,0
103774,51885,138093,276200,46975,3634,3634.000000,38,7,8,2,2,6,0
205280,102638,220395,440800,123297,11020,11059.000000,20,7,5,2,2,6,0
250794,125395,242795,485600,134641,12140,12141.000000,20,6,5,2,2,6,0
126482,63240,104696,209400,105413,4026,4026.000000,26,6,6,2,2,6,0
244576,122287,232498,465000,85521,8942,8942.000000,26,7,6,2,2,6,0
232822,116409,203695,407400,101379,7834,7835.000000,26,6,5,2,2,6,0
135098,67549,117599,235200,93472,5880,5885.500000,20,6,4,2,2,6,0
131300,65649,154591,309200,74193,4831,4832.000000,32,7,7,3,3,6,0
319911,159953,268587,537200,233830,8393,8393.000000,32,6,7,2,2,6,0
179601,89799,143998,288000,122248,7200,7200.000000,20,6,5,2,2,6,0
208155,104077,174797,349600,130518,8740,8775.500000,20,6,5,2,2,6,0
272779,136388,268396,536800,217635,5368,5368.000000,50,8,8,2,2,6,0
212486,106241,176492,353000,158826,8825,8825.000000,20,7,5,2,2,6,0
242425,121212,263798,527600,130308,13190,13191.500000,20,6,5,2,2,6,0
254514,127254,237083,474200,182877,6239,6239.000000,38,8,7,2,2,6,0
258449,129223,238594,477200,127509,9176,9178.000000,26,8,6,2,2,6,0
234506,117251,195390,390800,92787,7515,7519.000000,26,6,6,2,2,6,0
228702,114349,282397,564800,182857,6418,6418.000000,44,8,7,3,3,6,0
207661,103829,168094,336200,160158,8405,8411.500000,20,7,5,2,2,6,0
165827,82912,219395,438800,111954,6856,6877.500000,32,8,7,2,2,6,0
83554,41775,129694,259400,58366,4988,5017.500000,26,7,6,2,2,6,0
120675,60336,129894,259800,89365,6495,6508.000000,20,8,5,2,2,6,0
311194,155596,256595,513200,253655,12830,12837.000000,20,7,5,2,2,6,0
277307,138651,266893,533800,162391,13345,13365.000000,20,6,5,2,2,6,0
104090,52043,114795,229600,50101,5740,5852.500000,20,7,5,2,2,6,0
139022,69510,138692,277400,53432,6935,6935.000000,20,7,5,2,2,6,0
235497,117746,201789,403600,107595,7761,7761.000000,26,7,6,2,2,6,0
154872,77436,129297,258600,79930,2938,2938.000000,44,7,9,2,2,6,0
185277,92638,150295,300600,154344,7515,7516.000000,20,7,5,2,2,6,0
142130,71063,114293,228600,87701,5715,5716.000000,20,7,5,2,2,6,0
242448,121223,235697,471400,165051,6202,6202.000000,38,7,8,2,2,6,0
143803,71901,122897,245800,119886,3840,3840.000000,32,7,7,2,2,6,0
215519,107759,180498,361000,179488,3610,3610.000000,50,8,10,2,2,6,0
332313,166155,293197,586400,236683,14660,14735.000000,20,6,5,2,2,6,0
160724,80361,182295,364600,94176,9115,10610.500000,20,7,5,2,2,6,0
159838,79919,175296,350600,67054,8765,8890.000000,20,6,5,2,2,6,0
280409,140203,255895,511800,199437,9842,9851.000000,26,7,6,2,2,6,0
225629,112814,181997,364000,148753,9100,9100.000000,20,7,5,2,2,6,0
135096,67547,139797,279600,108592,4368,4368.500000,32,9,7,2,2,6,0
235554,117776,219093,438200,191628,10955,10955.000000,20,7,5,2,2,6,0
204225,102112,170997,342000,166142,8550,8557.000000,20,6,5,2,2,6,0
121762,60880,123297,246600,52291,2802,2802.000000,44,7,9,2,2,6,0
102677,51336,118987,238000,48906,3131,3131.000000,38,8,8,3,3,6,0
127232,63614,105996,212000,94476,4076,4076.000000,26,8,6,2,2,6,0
179174,89585,168697,337400,125564,6488,6488.000000,26,6,6,2,2,6,0
262817,131406,244693,489400,141661,12235,12238.500000,20,6,5,2,2,6,0
157704,78851,155598,311200,100038,7780,7781.500000,20,6,5,2,2,6,0
176899,88449,142998,286000,100633,7150,7180.000000,20,6,5,2,2,6,0
148543,74271,185597,371200,70496,9280,9280.000000,20,6,5,2,2,6,0
167994,83997,159997,320000,90648,8000,8055.000000,20,6,5,2,2,6,0
178762,89381,148695,297400,84406,7435,7464.500000,20,6,5,2,2,6,0
167325,83662,210598,421200,106122,4212,4212.000000,50,7,10,2,2,6,0
164117,82058,132697,265400,134914,4146,4146.000000,32,6,7,2,2,6,0
331580,165788,275691,551400,237914,10603,10603.000000,26,7,5,2,2,6,0
243699,121848,222692,445400,170902,11135,11135.000000,20,7,5,2,2,6,0
178315,89157,245198,490400,128918,12260,12260.000000,20,7,5,2,2,6,0
126103,63050,160297,320600,96501,4218,4218.000000,38,7,8,2,2,6,0
282448,141223,252897,505800,242682,9726,9726.000000,26,7,5,2,2,6,0
129637,64817,147796,295600,80776,5684,5685.500000,26,7,6,2,2,6,0
185127,92563,193699,387400,149716,4402,4402.000000,44,7,8,2,2,6,0
126127,63063,169295,338600,76346,5290,5290.000000,32,7,7,2,2,6,0
130484,65241,141093,282200,58831,7055,7056.000000,20,7,5,2,2,6,0
110641,55318,104190,208400,60291,4007,4028.500000,26,6,6,2,2,6,0
182071,91034,237596,475200,100044,9138,9139.000000,26,6,6,2,2,6,0
325734,162865,280492,561000,143257,14025,14029.000000,20,7,5,2,2,6,0
214515,107256,179297,358600,180950,3586,3586.000000,50,8,10,2,2,6,0
233545,116771,194598,389200,149250,9730,9731.500000,20,7,5,2,2,6,0
108534,54266,102094,204200,70561,5105,5118.500000,20,7,5,2,2,6,0
233865,116931,222094,444200,175286,11105,11110.000000,20,6,4,2,2,6,0
215319,107658,244595,489200,158659,12230,12236.500000,20,7,5,2,2,6,0
273436,136716,233997,468000,120966,7312,7312.000000,32,8,7,2,2,6,0
127707,63853,105798,211600,106838,2784,2784.000000,38,7,8,2,2,6,0
257830,128913,281495,563000,168743,10826,10828.500000,26,7,6,2,2,6,0
183865,91931,184396,368800,81628,4190,4190.000000,44,8,9,2,2,6,0
321282,160640,260598,521200,257947,13030,13045.000000,20,7,5,2,2,6,0
160232,80115,149996,300000,92485,7500,7504.000000,20,9,5,2,2,6,1
155503,77750,149095,298200,89826,7455,7472.000000,20,6,5,2,2,6,0
324030,162014,268497,537000,123740,8390,8390.000000,32,9,7,2,2,6,0
203543,101769,172089,344200,87011,6619,6619.000000,26,8,6,2,2,6,0
204687,102341,228393,456800,125271,11421,14143.500000,20,8,5,2,2,6,0
338720,169359,273997,548000,230999,7210,7210.000000,38,7,8,2,2,6,0
266322,133160,235596,471200,209634,4712,4712.000000,50,8,10,3,3,6,0
223737,111868,185198,370400,164043,9260,9260.000000,20,7,5,2,2,6,0
97362,48679,122491,245000,61535,4711,4712.500000,26,7,5,2,2,6,0
241479,120738,198898,397800,155441,7650,7650.000000,26,8,6,2,2,6,0
155851,77924,135897,271800,121870,4246,4246.000000,32,7,7,2,2,6,0
221805,110901,191983,384000,122097,4363,4363.000000,44,10,8,3,3,6,0
106306,53152,137296,274600,63044,6865,6879.000000,20,7,5,1,1,6,0
259591,129795,273798,547600,217471,10530,10530.000000,26,7,5,2,2,6,0
304266,152132,277798,555600,190625,13890,13931.000000,20,7,5,2,2,6,0
222025,111012,224397,448800,166142,11220,11220.000000,20,7,5,2,2,6,0
221504,110750,205596,411200,74461,5410,5410.000000,38,7,8,2,2,6,0
146443,73221,162797,325600,85482,8140,8146.000000,20,7,4,2,2,6,0
182686,91342,163996,328000,62901,8200,8279.500000,20,7,5,1,1,6,0
147722,73860,121797,243600,112515,3806,3806.000000,32,7,7,2,2,6,0
117895,58947,160897,321800,75484,6188,6188.500000,26,8,6,2,2,6,0
104430,52214,110992,222000,48112,4269,4269.000000,26,8,6,2,2,6,0
254924,127461,219396,438800,205591,10970,11013.000000,20,7,5,2,2,6,0
182365,91181,210898,421800,84371,4218,4218.000000,50,8,10,2,2,6,0
212380,106186,228682,457400,88767,5197,5197.000000,44,8,9,2,2,6,0
189662,94830,188596,377200,96590,9430,9493.500000,20,7,5,2,2,6,0
137237,68618,119398,238800,95985,5970,5973.000000,20,6,5,2,2,6,0
128589,64293,112996,226000,62652,5650,5685.000000,20,6,5,2,2,6,0
105562,52779,107092,214200,84158,4119,4122.500000,26,7,6,2,2,6,0
198646,99322,185597,371200,142835,5800,5802.000000,32,8,6,2,2,6,0
141912,70955,121595,243200,103154,3200,3200.000000,38,8,8,2,2,6,0
153702,76850,124999,250000,84910,6250,6250.000000,20,8,5,2,2,6,0
117480,58738,111989,224000,63085,4307,4307.000000,26,8,6,2,2,6,0
177606,88802,213398,426800,144273,10670,10670.000000,20,8,4,2,2,6,1
110018,55008,128796,257600,52307,6440,6451.500000,20,6,5,2,2,6,0
178967,89483,168895,337800,108395,3838,3838.000000,44,9,8,2,2,6,0
123692,61846,101797,203600,70608,5090,5091.500000,20,7,5,2,2,6,0
179274,89635,201894,403800,125679,10095,10108.500000,20,7,5,2,2,6,0
230062,115030,282996,566000,112401,14150,14249.500000,20,8,5,2,2,6,0
151363,75679,130590,261200,121630,4081,4081.000000,32,7,7,2,2,6,0
151702,75850,130097,260200,89021,2602,2602.000000,50,7,10,3,3,6,0
177219,88607,169390,338800,121567,6515,6515.000000,26,9,6,2,2,6,0
229337,114668,247693,495400,191238,12385,12385.000000,20,7,4,2,2,6,0
302401,151198,271584,543200,133488,7147,7147.000000,38,7,8,2,2,6,0
212628,106313,199695,399400,167953,9985,10103.500000,20,8,5,2,2,6,0
223359,111678,284997,570000,163827,14250,14264.500000,20,6,5,2,2,6,0
229285,114642,193097,386200,178446,7426,7426.000000,26,7,6,2,2,6,0
262503,131249,277487,555000,168213,8671,8671.000000,32,7,7,2,2,6,0
178259,89128,181291,362600,96081,9065,9066.000000,20,6,4,2,2,6,0
189818,94908,184897,369800,104816,4202,4202.000000,44,7,9,2,2,6,0
320786,160392,257492,515000,251115,12875,12875.000000,20,7,5,2,2,6,0
100090,50044,127494,255000,72243,6375,6421.500000,20,7,5,2,2,6,0
182274,91135,161892,323800,110941,8095,8095.000000,20,6,5,1,1,6,0
172930,86465,182799,365600,99328,9140,9140.000000,20,6,5,2,2,6,0
112523,56259,176193,352400,76917,8810,8837.500000,20,7,5,2,2,6,0
133673,66836,151999,304000,102426,7600,7629.500000,20,6,5,2,2,6,0
99496,49746,111292,222600,61067,5565,5565.000000,20,6,5,2,2,6,0
98822,49408,130985,262000,58392,3447,3447.000000,38,7,7,2,2,6,0
279567,139781,229289,458600,224475,8819,8819.000000,26,7,6,2,2,6,0
142566,71282,119895,239800,92218,2398,2398.000000,50,8,10,2,2,6,0
139856,69927,163596,327200,105752,8180,8180.500000,20,9,5,2,2,6,0
236321,118157,212386,424800,177509,6637,6637.000000,32,7,7,2,2,6,0
72225,36111,102595,205200,46547,5130,5141.000000,20,6,5,2,2,6,0
252858,126429,253999,508000,180800,12700,12712.000000,20,6,5,2,2,6,0
198669,99333,198994,398000,115893,9950,10759.500000,20,7,5,2,2,6,0
134923,67460,143491,287000,94494,5519,5519.000000,26,7,5,2,2,6,0
261100,130548,252790,505600,202106,9723,9723.000000,26,7,6,2,2,6,0
99188,49594,111599,223200,74540,4292,4292.000000,26,6,6,2,2,6,0
307748,153870,285081,570200,255755,6479,6479.000000,44,8,9,2,2,6,0
157397,78698,127198,254400,131608,6360,6360.500000,20,6,5,2,2,6,0
136137,68068,128997,258000,79630,6450,6451.000000,20,8,5,2,2,6,0
203760,101879,268998,538000,128524,7078,7078.000000,38,6,8,2,2,6,0
165073,82535,179595,359200,125605,5612,5616.000000,32,7,7,2,2,6,0
68967,34483,114399,228800,46796,4400,4400.000000,26,7,6,2,2,6,0
145830,72914,122196,244400,109510,6110,6111.000000,20,7,5,2,2,6,0
216602,108300,191197,382400,178253,9560,9562.000000,20,6,5,2,2,6,0
218381,109188,226093,452200,95391,11305,11314.000000,20,8,5,2,2,6,0
136740,68368,120893,241800,63109,6045,6312.500000,20,6,5,2,2,6,0
328409,164203,283996,568000,255677,5680,5680.000000,50,7,10,2,2,6,0
89873,44936,127098,254200,61034,4888,4888.500000,26,7,6,2,2,6,0
172797,86397,208596,417200,126177,10430,10432.500000,20,7,5,2,2,6,0
270981,135489,226896,453800,227266,5156,5156.000000,44,8,9,2,2,6,0
74140,37069,107596,215200,42198,3362,3363.500000,32,9,7,2,2,6,0
121373,60685,115396,230800,63981,3036,3036.000000,38,7,7,2,2,6,0
144299,72148,170295,340600,64412,8516,10093.000000,20,6,5,2,2,6,0
157570,78784,188498,377000,120125,7250,7250.000000,26,8,6,2,2,6,0
156771,78385,128299,256600,75435,4934,4934.000000,26,7,6,2,2,6,0
217122,108560,223296,446600,130103,8588,8589.000000,26,7,6,2,2,6,0
91680,45839,117598,235200,68155,5880,5880.000000,20,7,5,2,2,6,0
247126,123562,203598,407200,206096,10180,10180.500000,20,7,5,2,2,6,0
113337,56666,143189,286400,77448,4475,4475.000000,32,7,7,2,2,6,0
327317,163657,291291,582600,226652,11203,11233.500000,26,7,6,2,2,6,0
101049,50524,104199,208400,85419,5210,5210.500000,20,7,4,2,2,6,0
306130,153064,296094,592200,246835,14805,14812.000000,20,6,5,2,2,6,0
157245,78621,161093,322200,124976,8055,8056.000000,20,6,5,2,2,6,0
229697,114848,192597,385200,183672,9630,9631.500000,20,6,5,2,2,6,0
91832,45915,101796,203600,66619,5090,5116.500000,20,7,5,2,2,6,0
185772,92885,166598,333200,72730,3332,3332.000000,50,7,10,2,2,6,0
129757,64875,164284,328600,55985,4323,4323.000000,38,8,8,2,2,6,0
89118,44556,101881,203800,65238,2315,2315.000000,44,8,8,2,2,6,0
248140,124068,276692,553400,192800,13835,13835.000000,20,8,5,2,2,6,0
183868,91931,219989,440000,124339,6875,6876.000000,32,6,7,2,2,6,0
304568,152283,278097,556200,242109,10696,10696.000000,26,8,6,2,2,6,0
149679,74838,120091,240200,64952,6005,6005.000000,20,7,5,2,2,6,0
292124,146061,266093,532200,138297,13305,13788.000000,20,7,5,2,2,6,0
246581,123289,266993,534000,154461,7026,7027.000000,38,6,6,2,2,6,0
167933,83964,155290,310600,128647,5973,6057.500000,26,7,6,2,2,6,0
215537,107767,188197,376400,116533,7238,7238.000000,26,6,6,2,2,6,0
311395,155695,260982,522000,258964,5931,5931.000000,44,7,9,2,2,6,0
131244,65620,172694,345400,52727,5396,5397.000000,32,6,7,2,2,6,0
197998,98997,173492,347000,93659,8675,8675.000000,20,8,5,2,2,6,0
188013,94006,200397,400800,150707,4008,4008.000000,50,8,9,2,2,6,0
210552,105275,197198,394400,132067,7584,7584.000000,26,8,6,2,2,6,0
130616,65307,119197,238400,89235,5960,5966.000000,20,7,5,2,2,6,0
171410,85704,138997,278000,141455,6950,6954.500000,20,7,5,2,2,6,0
297066,148532,291795,583600,191675,14590,14662.000000,20,6,5,2,2,6,0
137773,68885,111396,222800,78543,5570,5570.000000,20,6,5,2,2,6,0
198256,99126,258491,517000,146363,12925,12926.500000,20,6,5,2,2,6,0
90951,45475,124597,249200,47494,6230,6242.500000,20,6,5,2,2,6,0
302187,151090,268784,537600,134412,7073,7073.000000,38,7,8,2,2,6,0
260546,130272,223396,446800,215718,11170,11179.000000,20,7,5,2,2,6,0
114721,57360,117398,234800,71928,5870,5872.500000,20,7,5,1,1,6,0
188499,94249,159998,320000,100315,8000,8003.000000,20,8,5,2,2,6,0
196732,98362,163487,327000,99809,5109,5109.500000,32,7,7,2,2,6,0
149436,74716,190797,381600,92707,7338,7338.000000,26,8,6,2,2,6,0
221474,110734,196882,393800,145100,4475,4475.000000,44,7,9,2,2,6,0
208041,104019,236495,473000,120135,11827,12203.000000,20,7,5,2,2,6,0
196597,98297,245491,491000,124806,12275,12357.000000,20,7,5,2,2,6,0
316231,158115,253598,507200,263769,12680,12680.000000,20,6,5,2,2,6,0
140515,70255,140896,281800,64259,2818,2818.000000,50,7,10,2,2,6,0
116661,58329,177493,355000,87181,8875,8876.500000,20,8,4,2,2,6,0
106363,53181,128996,258000,74305,6450,6499.500000,20,6,5,2,2,6,0
344399,172198,291098,582200,288089,9096,9096.000000,32,7,6,2,2,6,0
277020,138509,289597,579200,126963,11138,11138.000000,26,8,6,2,2,6,0
99255,49626,104590,209200,75044,4023,4023.000000,26,6,6,2,2,6,0
232772,116385,277995,556000,89038,10692,10885.500000,26,6,6,2,2,6,0
134803,67400,114891,229800,87302,4419,4419.000000,26,7,6,2,2,6,0
192410,96202,224191,448400,88027,8623,8624.000000,26,6,6,2,2,6,0
120180,60088,113496,227000,75893,2986,2986.000000,38,8,8,2,2,6,0
228465,114232,209198,418400,174586,10460,10460.500000,20,7,5,2,2,6,0
101835,50916,105492,211000,46017,5275,5429.000000,20,7,5,2,2,6,0
257510,128753,266396,532800,154925,10246,10246.000000,26,8,6,2,2,6,0
241619,120808,219894,439800,124903,10995,10999.000000,20,8,5,2,2,6,0
193615,96805,169983,340000,115874,3863,3863.000000,44,7,9,2,2,6,0
127680,63839,113496,227000,61159,3546,3546.000000,32,8,7,2,2,6,0
146295,73147,121998,244000,109312,6100,6100.000000,20,7,4,2,2,6,0
163831,81915,154998,310000,70162,7750,7751.500000,20,6,5,2,2,6,0
105298,52647,143693,287400,61857,7185,7194.000000,20,7,5,2,2,6,0
176213,88106,198997,398000,83156,5236,5236.000000,38,8,8,2,2,6,0
272717,136358,226098,452200,182296,8696,8696.000000,26,7,6,2,2,6,0
183440,91719,152198,304400,145935,7610,7616.500000,20,7,5,2,2,6,0
170382,85188,147495,295000,64077,2950,2950.000000,50,8,9,3,3,6,0
132848,66423,118297,236600,90973,3696,3696.000000,32,7,7,2,2,6,0
117859,58928,152894,305800,70609,7645,7803.000000,20,7,5,2,2,6,0
175076,87536,186389,372800,94283,7169,7170.000000,26,7,6,2,2,6,0
146143,73070,127197,254400,104548,2890,2890.000000,44,8,9,2,2,6,0
193365,96682,214797,429600,150396,10740,10745.500000,20,7,5,2,2,6,0
166625,83311,174596,349200,98183,4594,4594.000000,38,8,6,2,2,6,0
245994,122995,234089,468200,114749,9003,9003.000000,26,8,6,2,2,6,0
197883,98940,165094,330200,163165,8255,8256.000000,20,6,4,2,2,6,0
332699,166346,295587,591200,258995,9237,9237.000000,32,7,7,2,2,6,0
186125,93060,214887,429800,135009,6715,6715.000000,32,7,6,2,2,6,0
299513,149755,261698,523400,196712,8178,8178.000000,32,6,7,2,2,6,0
202751,101375,180397,360800,166636,9020,9020.000000,20,7,5,2,2,6,0
294181,147090,250195,500400,215798,12510,12897.000000,20,7,5,2,2,6,0
291380,145688,282396,564800,103387,5648,5648.000000,50,7,10,3,3,6,0
157428,78712,130089,260200,131842,5003,5003.000000,26,6,6,2,2,6,0
133268,66633,108996,218000,106318,4192,4192.000000,26,7,6,2,2,6,0
265159,132577,245890,491800,191225,9457,9458.500000,26,6,6,2,2,6,0
130315,65156,114791,229600,54991,4415,4471.500000,26,7,6,2,2,6,0
168041,84017,266584,533200,106742,6059,6059.000000,44,8,9,2,2,6,0
110420,55209,108596,217200,77525,5430,5432.000000,20,7,5,2,2,6,0
222320,111157,237085,474200,130542,7409,7409.000000,32,6,7,2,2,6,0
218420,109209,184398,368800,178175,4852,4852.000000,38,7,8,2,2,6,0
98679,49338,109789,219600,45130,4223,4223.000000,26,8,5,2,2,6,0
123500,61749,102493,205000,57479,5125,5125.500000,20,7,5,2,2,6,0
235070,117533,217492,435000,138417,10875,11211.000000,20,6,5,2,2,6,0
320747,160373,293894,587800,149862,14695,15156.500000,20,6,5,2,2,6,0
194392,97194,212094,424200,67781,10605,10633.000000,20,7,5,2,2,6,0
118230,59112,103493,207000,81235,5175,5176.000000,20,7,5,2,2,6,0
174126,87061,152290,304600,114206,4759,4760.000000,32,7,7,2,2,6,0
207533,103764,201789,403600,120725,7761,7761.000000,26,7,6,2,2,6,0
284626,142311,253094,506200,233531,12655,12669.500000,20,8,5,2,2,6,0
115676,57837,139397,278800,77906,6970,7103.000000,20,7,5,2,2,6,0
119583,59790,129295,258600,58883,2586,2586.000000,50,7,10,2,2,6,0
171546,85772,154296,308600,105401,4060,4060.000000,38,7,7,2,2,6,0
161951,80974,138096,276200,137587,3138,3138.000000,44,7,8,3,3,6,0
108653,54325,112892,225800,85552,5645,5657.000000,20,7,5,2,2,6,0
165722,82860,153591,307200,85138,5907,5907.000000,26,7,6,2,2,6,0
267228,133612,234588,469200,208406,7331,7331.000000,32,7,7,2,2,6,0
188387,94192,164597,329200,126692,8230,8311.000000,20,7,5,2,2,6,0
208456,104226,195191,390400,164333,7507,7508.500000,26,7,6,2,2,6,0
233986,116991,210990,422000,121188,8115,8115.500000,26,7,6,2,2,6,0
340413,170204,281684,563400,205818,7413,7413.000000,38,7,8,2,2,6,0
308884,154442,249398,498800,249262,12470,12470.000000,20,8,5,2,2,6,0
280570,140283,240987,482000,210712,7531,7531.000000,32,7,6,2,2,6,0
283357,141677,237096,474200,205617,5388,5388.000000,44,7,9,2,2,6,0
216241,108119,197793,395600,138293,9891,10293.000000,20,6,5,2,2,6,0
136639,68318,123298,246600,111453,2466,2466.000000,50,8,10,2,2,6,0
203378,101688,165797,331600,164493,6376,6376.000000,26,7,6,2,2,6,0
276974,138486,227397,454800,159988,11370,11382.000000,20,8,5,2,2,6,0
88015,44006,148493,297000,65468,7425,7444.000000,20,8,4,2,2,6,0
222320,111158,194988,390000,127650,6093,6093.000000,32,9,7,2,2,6,0
230420,115208,190996,382000,98399,5026,5026.000000,38,7,8,3,3,6,0
117644,58819,105684,211400,67697,2781,2781.000000,38,6,8,2,2,6,0
261655,130827,232198,464400,215898,8930,8930.000000,26,7,6,2,2,6,0
131567,65783,114694,229400,78488,5735,5817.000000,20,8,4,2,2,6,0
256932,128465,223797,447600,206681,11190,11214.500000,20,6,5,2,2,6,0
283890,141943,235694,471400,148321,5356,5356.000000,44,8,9,2,2,6,0
185368,92682,153196,306400,105853,7660,7671.000000,20,7,5,2,2,6,0
97846,48921,103893,207800,52257,5195,5195.500000,20,6,5,2,2,6,0
134185,67091,134796,269600,58055,5184,5184.500000,26,7,5,2,2,6,0
189142,94569,205197,410400,102819,7892,7892.000000,26,6,6,2,2,6,0
145877,72937,126488,253000,94160,3953,3953.000000,32,7,6,2,2,6,0
171299,85648,188388,376800,102032,5887,5887.000000,32,6,6,2,2,6,0
221539,110769,193697,387400,135238,3874,3874.000000,50,8,10,3,3,6,0
170377,85185,148784,297600,66113,3915,3915.000000,38,7,8,2,2,6,0
