"MaxMakespan,MinMakespan,MinWorkload,MaxWorkload,MaxWCET,MinWCET,MedianWCET,NumNodes,MaxParallel,CriticalPath,AvgInDegree,AvgOutDegree,CoreNum,IsAnomaly"
"223615,111805,191291,382600,145971,8695,8708.500000,22,4,7,1,1,3,999"
"114856,57426,124196,248400,59561,12426,14031.000000,10,5,4,1,1,3,0"
"155839,77916,132692,265400,81591,5103,5104.000000,26,6,8,2,2,3,999"
"149233,74615,114795,229600,55394,6377,6433.500000,18,4,6,1,1,3,999"
"207632,103813,180495,361000,111675,5308,5308.000000,34,6,9,2,2,3,999"
"158732,79365,152098,304200,97397,15210,16268.500000,10,4,4,1,1,3,0"
"150231,75114,109795,219600,79801,6100,6126.000000,18,5,6,1,1,3,999"
"157342,78669,113894,227800,109302,8135,8136.500000,14,4,5,1,1,3,0"
"161922,80961,159499,319000,84432,16104,17329.500000,10,4,4,1,1,3,0"
"234128,117062,201793,403600,78335,11211,11274.500000,18,4,6,1,1,3,999"
"141778,70887,122393,244800,59148,5563,5565.500000,22,5,7,1,1,3,999"
"173596,86796,149597,299200,119883,15000,16158.500000,10,5,4,1,1,3,0"
"169788,84893,158097,316200,92282,15811,18701.000000,10,4,4,1,1,3,0"
"158933,79464,169291,338600,97899,6511,6536.500000,26,6,8,2,2,3,999"
"140795,70395,153595,307200,81393,8533,8753.500000,18,5,6,1,1,3,999"
"209769,104883,185595,371200,116182,13261,13843.000000,14,4,5,1,1,3,0"
"340762,170379,260996,522000,195363,8700,8700.000000,30,6,9,2,2,3,999"
"162518,81259,151198,302400,80198,15134,26364.500000,10,4,4,1,1,3,0"
"109988,54993,106798,213600,38262,7628,10962.000000,14,5,5,2,2,3,0"
"248362,124177,208893,417800,143391,9495,9500.500000,22,7,5,2,2,3,999"
"287710,143853,221896,443800,116922,15852,17287.000000,14,4,5,1,1,3,0"
"248474,124236,195196,390400,139778,10844,10938.000000,18,6,6,1,1,3,999"
"323380,161796,233996,468000,242075,9000,9000.500000,26,6,7,2,2,3,999"
"246277,123136,241192,482400,167942,10963,10963.000000,22,5,7,2,2,3,999"
"211286,105642,230997,462000,138716,23130,27388.500000,10,4,4,1,1,3,0"
"191178,95586,210796,421600,100087,15057,15427.000000,14,5,4,1,1,3,0"
"201079,100538,210995,422000,97103,11722,16903.000000,18,5,6,1,1,3,999"
"213624,106811,210593,421200,86072,6194,6242.000000,34,6,8,2,2,3,999"
"265085,132542,222199,444400,175157,22220,22403.000000,10,4,4,1,1,3,0"
"157497,78748,125897,251800,74564,12591,13052.500000,10,4,4,1,1,3,0"
"327152,163574,248492,497000,169728,11295,11295.500000,22,5,7,2,2,3,999"
"150955,75476,165796,331600,77222,9211,9245.000000,18,6,6,1,1,3,999"
"251506,125752,191498,383000,179448,13678,13682.000000,14,5,5,1,1,3,0"
"204634,102314,196888,393800,101242,6563,6563.000000,30,6,8,2,2,3,999"
"194210,97104,185297,370600,111815,18531,26549.500000,10,5,4,1,1,3,0"
"345300,172649,268498,537000,262331,10326,10326.000000,26,6,8,2,2,3,999"
"277687,138843,214398,428800,161960,21440,21545.500000,10,4,4,1,1,3,0"
"212463,106229,211895,423800,131267,15135,15159.500000,14,5,5,1,1,3,0"
"225835,112916,232197,464400,106327,12900,12940.000000,18,6,5,1,1,3,999"
"215600,107798,216292,432600,95303,9831,9879.000000,22,6,5,2,2,3,999"
"169381,84689,136097,272200,127841,13610,13802.000000,10,4,4,1,1,3,0"
"146741,73369,152196,304400,64774,10871,11800.500000,14,5,5,1,1,3,0"
"278359,139178,291295,582600,139743,13240,13295.500000,22,5,7,2,2,3,999"
"111396,55696,135897,271800,78370,5226,5226.000000,26,6,8,1,1,3,999"
"214937,107465,164294,328600,122983,11735,11735.000000,14,5,5,1,1,3,0"
"123673,61835,134796,269600,81235,7488,8368.500000,18,5,6,1,1,3,999"
"161578,80788,120197,240400,117963,12045,12923.000000,10,4,4,1,1,3,0"
"238772,119381,179286,358600,167806,5273,5273.000000,34,7,10,2,2,3,999"
"145056,72527,118496,237000,57534,8464,8550.500000,14,4,5,1,1,3,0"
"207581,103789,173096,346200,130229,7868,7874.000000,22,6,7,2,2,3,999"
"257761,128879,228797,457600,164557,22900,23835.000000,10,4,4,1,1,3,0"
"245482,122740,205198,410400,86552,11400,11400.000000,18,5,6,1,1,3,999"
"158935,79466,121798,243600,118226,4684,4685.000000,26,5,8,2,2,3,999"
"229239,114618,165098,330200,179021,16510,16667.000000,10,5,4,1,1,3,0"
"326437,163217,253195,506400,199610,18085,18099.500000,14,4,5,1,1,3,0"
"143722,71859,126093,252200,108500,7005,7005.500000,18,5,6,1,1,3,999"
"338183,169091,260298,520600,236574,26030,30030.000000,10,6,3,1,1,3,0"
"375351,187673,282396,564800,149376,12836,12865.500000,22,6,7,2,2,3,999"
"185595,92797,138698,277400,121841,9907,9917.500000,14,5,5,1,1,3,0"
"167946,83971,163095,326200,112947,9061,9172.500000,18,5,6,1,1,3,999"
"195601,97799,168898,337800,86818,16890,22728.000000,10,4,4,1,1,3,0"
"341908,170953,291597,583200,200607,20829,21622.500000,14,6,5,1,1,3,0"
"125391,62694,120595,241200,65825,6700,6712.000000,18,5,6,1,1,3,999"
"139506,69751,147997,296000,80731,10575,10893.000000,14,6,4,1,1,3,0"
"165048,82522,185598,371200,100713,7138,7138.000000,26,6,7,2,2,3,999"
"84009,41999,104690,209400,54915,4759,4765.000000,22,6,5,1,1,3,999"
"107221,53609,108397,216800,48227,10878,20366.500000,10,5,4,1,1,3,0"
"175843,87920,140896,281800,66449,10071,13580.500000,14,4,5,1,1,3,0"
"278882,139440,199798,399600,171387,19980,20100.000000,10,4,4,1,1,3,0"
"216442,108220,169997,340000,159444,5666,5666.000000,30,6,9,2,2,3,999"
"268051,134022,193992,388000,180583,10777,10777.000000,18,4,6,1,1,3,999"
"128165,64082,103498,207000,70248,10362,14680.500000,10,4,4,1,1,3,0"
"278453,139222,235585,471200,176787,6929,6929.000000,34,6,8,2,2,3,999"
"120162,60081,102798,205600,55754,7342,7473.500000,14,4,5,1,1,3,0"
"194467,97232,232496,465000,120183,10568,10568.000000,22,6,7,1,1,3,999"
"193436,96717,144897,289800,108658,10350,10433.000000,14,5,5,1,1,3,0"
"329358,164678,258497,517000,169023,26011,28337.500000,10,4,4,1,1,3,0"
"153606,76802,164197,328400,79819,9122,9123.000000,18,6,5,1,1,3,999"
"110595,55295,130590,261200,73474,5023,5023.000000,26,6,5,2,2,3,999"
"350446,175222,259898,519800,245842,18564,18565.000000,14,6,5,1,1,3,0"
"281793,140895,230894,461800,144846,12827,13101.000000,18,7,6,1,1,3,999"
"265052,132525,198998,398000,146684,19900,23611.000000,10,5,4,1,1,3,0"
"129684,64841,108198,216400,93971,7728,7872.500000,14,6,5,1,1,3,0"
"110205,55101,104094,208200,87070,5783,5783.500000,18,6,5,1,1,3,999"
"187790,93893,203693,407400,84851,9259,9270.500000,22,5,7,1,1,3,999"
"196566,98282,204898,409800,138024,14635,14636.000000,14,5,5,1,1,3,0"
"131116,65557,127198,254400,49025,4240,4240.000000,30,7,9,2,2,3,999"
"268942,134470,250997,502000,118244,25100,33148.000000,10,4,4,1,1,3,0"
"323642,161818,277490,555000,201493,10673,10676.500000,26,5,7,2,2,3,999"
"226832,113416,181198,362400,139674,10066,10217.000000,18,5,6,1,1,3,999"
"262660,131328,238593,477200,92726,10845,10861.500000,22,5,7,1,1,3,999"
"164034,82017,140598,281200,55978,10092,12745.000000,14,5,5,1,1,3,0"
"234795,117396,210898,421800,102074,6202,6202.000000,34,6,10,2,2,3,999"
"195283,97640,169998,340000,61332,18748,29428.000000,10,5,4,1,1,3,0"
"184619,92309,151499,303000,133823,8416,8416.000000,18,6,6,1,1,3,999"
"215342,107668,195393,390800,115331,8881,8936.500000,22,5,7,1,1,3,999"
"204148,102072,212389,424800,137801,8169,8169.000000,26,5,7,2,2,3,999"
"126097,63046,130993,262000,96989,7277,7277.000000,18,7,5,1,1,3,999"
"131572,65785,113197,226400,55056,6288,6540.500000,18,5,6,1,1,3,999"
"151546,75770,129692,259400,94985,5895,5904.000000,22,6,6,2,2,3,999"
"161882,80940,168297,336600,59329,9350,10398.000000,18,4,6,1,1,3,999"
"205850,102924,179591,359200,64209,6907,6907.000000,26,5,8,2,2,3,999"
"141096,70545,101893,203800,87121,5661,5662.500000,18,5,6,1,1,3,999"
"263967,131982,201797,403600,184322,9172,9173.000000,22,5,7,2,2,3,999"
"171416,85707,168496,337000,98290,9361,9416.500000,18,4,6,2,2,3,999"
"142444,71220,130096,260200,50727,3826,3826.000000,34,6,10,2,2,3,999"
"260498,130248,265798,531600,174650,14766,14770.500000,18,5,6,1,1,3,999"
"327007,163501,255892,511800,199953,11631,11685.500000,22,5,7,2,2,3,999"
"135958,67978,107597,215200,106285,4138,4138.000000,26,6,7,2,2,3,999"
"132817,66406,113893,227800,99967,6327,6338.000000,18,5,6,2,2,3,999"
"375739,187868,291195,582400,273799,20803,20972.000000,14,5,5,1,1,3,0"
"132526,66261,105996,212000,77792,4818,4827.000000,22,6,7,2,2,3,999"
"263356,131675,185593,371200,181744,10311,10312.000000,18,6,6,1,1,3,999"
"359638,179817,296695,593400,172729,21284,23908.000000,14,5,5,1,1,3,0"
"301035,150516,266594,533200,157632,8886,8908.500000,30,7,9,2,2,3,999"
"164713,82353,143189,286400,64871,5507,5509.000000,26,5,8,2,2,3,999"
"134618,67307,117697,235400,81178,8417,10934.000000,14,6,5,1,1,3,0"
"150134,75066,119897,239800,74264,3526,3526.000000,34,5,10,2,2,3,999"
"182104,91052,126499,253000,101348,12650,13742.000000,10,4,4,1,1,3,0"
"129891,64943,106794,213600,88919,5933,6177.500000,18,4,6,1,1,3,999"
"357392,178695,263995,528000,251932,18857,18863.500000,14,5,5,1,1,3,0"
"304505,152248,219989,440000,228353,8461,8461.000000,26,7,8,2,2,3,999"
"222242,111120,168697,337400,95200,7668,7668.500000,22,5,7,1,1,3,999"
"187293,93646,130199,260400,110612,13020,13183.000000,10,5,4,1,1,3,0"
"180190,90091,138090,276200,131486,4603,4604.500000,30,6,9,2,2,3,999"
"266734,133365,221896,443800,90019,12327,13851.500000,18,6,6,1,1,3,999"
"145733,72865,172697,345400,72627,6642,6642.500000,26,6,8,2,2,3,999"
"370269,185132,275692,551400,268956,12531,12531.500000,22,5,7,2,2,3,999"
"272760,136379,283997,568000,109751,8352,8352.000000,34,5,10,2,2,3,999"
"213953,106975,210796,421600,64596,11711,12077.500000,18,5,6,1,1,3,999"
"153862,76930,119497,239000,88462,8535,8549.500000,14,6,5,1,1,3,0"
"205401,102699,163497,327000,129671,6288,6288.000000,26,5,8,2,2,3,999"
"195309,97654,179698,359400,130082,17981,19274.500000,10,5,3,1,1,3,0"
"242375,121187,191498,383000,164807,10638,10640.500000,18,6,6,1,1,3,999"
"330686,165341,252892,505800,202428,11495,11496.500000,22,5,6,2,2,3,999"
"178060,89029,174097,348200,60145,17411,29095.500000,10,5,4,1,1,3,0"
"305074,152534,237090,474200,231625,7903,7903.500000,30,6,9,2,2,3,999"
"147727,73862,130596,261200,78610,9341,11167.000000,14,5,5,1,1,3,0"
"138641,69319,117498,235000,69235,11756,15981.500000,10,5,4,1,1,3,0"
"312125,156062,291096,582200,195474,11196,11299.500000,26,5,8,2,2,3,999"
"162680,81340,147798,295600,107850,6718,6733.000000,22,5,7,1,1,3,999"
"277159,138578,211897,423800,108862,11772,11794.000000,18,7,5,1,1,3,999"
"196024,98010,183195,366400,79353,13085,13124.000000,14,6,5,1,1,3,0"
"236130,118064,181098,362200,110277,18445,23858.500000,10,4,4,1,1,3,0"
"105132,52565,104196,208400,42192,4736,5029.000000,22,6,6,1,1,3,999"
"106658,53326,113491,227000,75793,4365,4365.000000,26,6,8,2,2,3,999"
"219411,109705,166598,333200,83816,4900,4900.000000,34,6,10,2,2,3,999"
"292079,146038,273496,547000,213204,19535,19592.000000,14,5,5,1,1,3,0"
"168324,84161,152195,304400,125398,8455,8469.500000,18,5,5,2,2,3,999"
"206866,103430,209095,418200,123551,20951,25484.000000,10,4,4,1,1,3,0"
"199756,99877,164295,328600,139652,9127,9142.000000,18,6,6,2,2,3,999"
"192736,96367,237596,475200,127309,10800,10823.500000,22,5,7,2,2,3,999"
"236482,118239,235696,471400,94575,7856,7856.000000,30,6,9,2,2,3,999"
"214329,107164,162899,325800,135354,16290,16568.500000,10,4,4,1,1,3,0"
"118241,59120,102597,205200,83772,7328,7357.500000,14,5,5,1,1,3,0"
"132606,66301,118495,237000,67643,6583,6593.500000,18,6,6,1,1,3,999"
"126936,63467,118297,236600,57894,4550,4550.000000,26,6,8,2,2,3,999"
"191159,95579,193597,387200,130516,19361,20759.500000,10,4,4,1,1,3,0"
"259163,129581,200396,400800,149500,5894,5894.000000,34,5,10,2,2,3,999"
"318657,159326,281491,563000,171881,12795,12795.000000,22,5,6,2,2,3,999"
"115529,57764,113997,228000,54708,11457,13218.500000,10,4,4,1,1,3,0"
"323486,161742,253198,506400,199448,14066,14066.000000,18,5,5,1,1,3,999"
"135920,67958,105995,212000,109151,7571,7574.000000,14,6,4,1,1,3,0"
"124275,62136,118994,238000,45986,3966,3967.000000,30,6,9,2,2,3,999"
"321650,160822,295590,591200,229434,11369,11369.500000,26,7,8,2,2,3,999"
"229117,114557,159797,319600,144459,15982,16120.000000,10,4,4,1,1,3,0"
"179397,89697,193496,387000,110040,13821,13977.500000,14,5,5,1,1,3,0"
"147343,73670,138694,277400,103480,7705,7711.500000,18,6,5,2,2,3,999"
"172479,86238,150298,300600,94368,15040,15724.000000,10,4,4,1,1,3,0"
"242503,121250,198397,396800,184194,14171,14687.000000,14,5,5,1,1,3,0"
"216207,108101,214890,429800,108454,8265,8265.000000,26,5,8,2,2,3,999"
"219991,109994,172094,344200,105894,7822,7867.500000,22,6,7,1,1,3,999"
"316190,158094,224098,448200,180676,22410,22855.500000,10,4,4,1,1,3,0"
"107500,53749,111797,223600,75212,7985,8161.500000,14,5,5,1,1,3,0"
"347488,173743,291596,583200,142224,16200,16201.000000,18,4,5,1,1,3,999"
"184919,92457,160289,320600,104777,5343,5343.500000,30,7,7,2,2,3,999"
"137238,68619,140898,281800,79128,4144,4144.000000,34,6,9,2,2,3,999"
"163103,81550,147997,296000,61518,8222,8280.000000,18,5,6,2,2,3,999"
"257106,128550,261690,523400,136235,10065,10071.500000,26,5,8,2,2,3,999"
"195628,97811,140892,281800,148634,7827,7827.000000,18,5,6,1,1,3,999"
"131328,65661,102792,205600,70687,5711,5787.000000,18,6,5,2,2,3,999"
"182938,91468,144896,289800,80990,8050,8065.000000,18,5,6,1,1,3,999"
"277612,138804,259897,519800,124602,14438,14486.500000,18,6,6,1,1,3,999"
"314030,157014,275898,551800,202733,27654,37512.000000,10,5,4,1,1,3,0"
"118317,59157,105795,211600,30217,3526,3526.000000,30,7,7,2,2,3,999"
"209964,104979,237092,474200,85094,9119,9158.500000,26,6,8,2,2,3,999"
"130196,65097,122495,245000,56788,5568,5669.500000,22,7,7,2,2,3,999"
"148088,74044,122597,245200,118956,8757,8760.500000,14,5,4,1,1,3,0"
"242703,121350,185697,371400,175575,18570,19169.500000,10,4,4,1,1,3,0"
"176908,88453,147499,295000,68543,4338,4338.000000,34,8,10,2,2,3,999"
"414591,207294,285997,572000,291826,20428,20462.000000,14,4,5,1,1,3,0"
"402635,201317,299897,599800,250950,30450,36750.000000,10,4,4,1,1,3,0"
"156915,78456,133696,267400,73923,13375,18045.000000,10,5,4,1,1,3,0"
"191364,95681,198895,397800,146455,9040,9108.500000,22,7,5,1,1,3,999"
"101920,50957,108194,216400,49804,6011,6220.000000,18,5,6,1,1,3,999"
"176908,88449,152290,304600,89979,5857,5884.500000,26,6,8,2,2,3,999"
"301653,150825,229195,458400,227212,16371,16748.000000,14,6,5,1,1,3,0"
"267614,133804,204893,409800,197953,11383,11383.000000,18,5,6,2,2,3,999"
"136397,68197,103197,206400,81937,10340,11604.500000,10,5,4,1,1,3,0"
"239852,119924,223797,447600,97706,15985,16275.000000,14,5,5,1,1,3,0"
"310217,155106,234590,469200,217117,9023,9023.000000,26,6,7,2,2,3,999"
"329047,164521,273792,547600,199717,12445,12485.500000,22,5,6,2,2,3,999"
"217768,108883,169298,338600,111419,16932,21716.000000,10,4,4,1,1,3,0"
"187038,93518,140594,281200,124462,7811,7830.500000,18,5,6,2,2,3,999"
"291139,145566,282386,564800,184096,8305,8305.000000,34,7,9,2,2,3,999"
"164093,82045,124196,248400,116941,8871,9077.000000,14,6,5,1,1,3,0"
"192736,96366,160891,321800,125592,7313,7313.000000,22,6,6,2,2,3,999"
"349330,174662,273988,548000,150153,9133,9137.000000,30,7,9,2,2,3,999"
"397639,198818,291194,582400,124953,16177,16463.500000,18,5,6,2,2,3,999"
"301628,150812,240991,482000,215476,9269,9269.000000,26,7,8,2,2,3,999"
"147802,73900,152097,304200,95347,10864,10996.000000,14,6,5,1,1,3,0"
"140701,70347,110992,222000,51447,5045,5058.000000,22,5,7,2,2,3,999"
"181582,90790,147498,295000,81992,14752,15314.500000,10,5,4,1,1,3,0"
"206519,103258,216398,432800,98684,23643,37251.500000,10,4,4,1,1,3,0"
"289087,144541,296693,593400,206671,16483,16483.000000,18,6,5,2,2,3,999"
"172172,86085,159496,319000,116544,11401,13400.000000,14,5,5,1,1,3,0"
"369313,184655,269197,538400,286143,26920,27238.500000,10,4,4,1,1,3,0"
"173564,86782,161399,322800,73698,16165,17341.000000,10,4,4,1,1,3,0"
"195830,97914,149597,299200,143415,10694,10941.500000,14,5,5,1,1,3,0"
"156759,78378,117698,235400,53482,6538,6540.000000,18,6,6,1,1,3,999"
"182175,91086,194995,390000,119980,7500,7501.000000,26,6,7,1,1,3,999"
"227495,113744,263995,528000,96559,14666,14726.000000,18,6,5,2,2,3,999"
"129070,64534,129298,258600,86784,3802,3802.000000,34,6,9,2,2,3,999"
"175381,87688,205587,411200,121813,6853,6853.000000,30,5,8,2,2,3,999"
"120420,60209,107095,214200,51865,4868,4905.000000,22,5,7,2,2,3,999"
"152556,76277,119497,239000,112382,6638,6696.500000,18,6,6,1,1,3,999"
"139585,69790,126493,253000,98949,4865,4868.000000,26,6,7,1,1,3,999"
"129732,64864,130593,261200,100712,7255,7255.000000,18,7,5,2,2,3,999"
"111061,55529,111996,224000,35724,5090,5149.500000,22,6,7,2,2,3,999"
"244538,122267,183194,366400,125232,10177,10185.500000,18,5,6,2,2,3,999"
"189832,94915,188397,376800,127071,7246,7246.000000,26,6,8,2,2,3,999"
"259922,129960,273496,547000,90371,15194,17467.000000,18,5,5,1,1,3,999"
"127675,63834,121589,243200,61626,4053,4053.000000,30,7,9,2,2,3,999"
"214127,107063,169398,338800,160178,7700,7700.000000,22,6,7,2,2,3,999"
"123231,61614,102596,205200,57086,5700,5787.500000,18,5,6,1,1,3,999"
"161334,80666,135597,271200,118585,13588,14813.500000,10,4,4,1,1,3,0"
"93290,46643,105995,212000,31503,5888,6283.500000,18,5,6,1,1,3,999"
"256966,128480,193092,386200,106895,8777,8778.500000,22,5,7,1,1,3,999"
"209843,104920,158096,316200,149587,11292,11310.500000,14,5,5,1,1,3,0"
"272181,136087,205891,411800,200680,7919,7919.000000,26,7,8,2,2,3,999"
"265114,132556,243297,486600,140336,24371,28449.000000,10,5,3,1,1,3,0"
"144986,72492,123297,246600,95851,3626,3626.000000,34,6,9,2,2,3,999"
"214435,107216,151197,302400,92785,10800,10934.000000,14,4,5,1,1,3,0"
"244304,122149,193495,387000,165835,10750,11096.500000,18,6,6,2,2,3,999"
"351210,175602,271589,543200,141258,9053,9053.000000,30,5,8,2,2,3,999"
"174671,87334,198397,396800,105223,11022,11107.000000,18,5,6,1,1,3,999"
"284476,142236,230997,462000,214253,16500,17394.000000,14,5,4,1,1,3,0"
"336131,168065,250799,501600,208764,25080,32417.000000,10,4,4,1,1,3,0"
"256125,128061,229295,458600,154282,10422,10441.500000,22,6,7,1,1,3,999"
"147149,73574,111797,223600,110444,6211,6221.500000,18,5,6,2,2,3,999"
"153121,76559,160897,321800,97380,6188,6188.000000,26,5,6,2,2,3,999"
"188492,94244,143495,287000,142220,6522,6525.000000,22,5,7,1,1,3,999"
"112307,56152,122595,245200,69610,6811,6814.500000,18,5,6,2,2,3,999"
"301379,150689,285997,572000,235729,15888,15888.000000,18,5,5,1,1,3,999"
"235893,117944,252795,505600,140495,11490,11492.500000,22,7,7,2,2,3,999"
"153233,76615,117290,234600,115932,4511,4511.000000,26,7,8,2,2,3,999"
"205128,102561,229193,458400,140781,12733,12733.000000,18,6,6,2,2,3,999"
"150519,75259,130998,262000,110440,4366,4366.000000,30,5,9,2,2,3,999"
"268310,134150,193687,387400,187872,5697,5697.000000,34,6,10,2,2,3,999"
"127223,63610,111597,223200,71095,5072,5072.500000,22,6,6,2,2,3,999"
"282696,141345,223796,447600,165859,12434,12509.500000,18,5,6,1,1,3,999"
"167791,83894,124197,248400,89032,6900,6955.500000,18,6,6,2,2,3,999"
"309691,154841,243590,487200,173651,9369,9369.000000,26,7,8,2,2,3,999"
"150141,75070,114398,228800,59108,5200,5200.000000,22,5,7,1,1,3,999"
"139265,69631,152096,304200,105116,8450,8669.000000,18,5,5,1,1,3,999"
"166984,83489,127093,254200,119357,5777,5789.500000,22,7,7,1,1,3,999"
"212340,106168,159492,319000,139466,8861,8861.000000,18,5,6,1,1,3,999"
"283735,141866,240197,480400,216608,9238,9238.000000,26,6,8,1,1,3,999"
"158211,79104,149595,299200,103138,8311,8351.500000,18,6,6,1,1,3,999"
"239196,119597,188497,377000,70898,8568,8568.500000,22,5,7,2,2,3,999"
"317838,158917,268996,538000,95557,8966,8969.000000,30,6,9,2,2,3,999"
"174920,87458,158094,316200,70205,8783,8811.000000,18,6,6,1,1,3,999"
"197897,98947,148096,296200,120254,5696,5706.500000,26,5,8,2,2,3,999"
"146687,73343,151198,302400,78524,8400,8406.500000,18,6,5,1,1,3,999"
"99284,49638,128293,256600,34570,5831,5832.000000,22,6,7,2,2,3,999"
"214739,107364,184385,368800,147556,5423,5423.000000,34,6,10,2,2,3,999"
"291895,145946,230996,462000,216884,12833,12859.500000,18,5,5,1,1,3,999"
"136143,68071,100598,201200,105880,10060,10086.000000,10,4,4,1,1,3,0"
"288779,144388,223295,446600,135673,10150,10158.000000,22,7,7,2,2,3,999"
"303803,151898,234490,469000,209938,9019,9020.500000,26,6,8,2,2,3,999"
"151316,75657,115397,230800,57472,3846,3846.000000,30,5,9,2,2,3,999"
"199979,99989,222198,444400,125725,12344,12346.500000,18,5,6,2,2,3,999"
"154681,77339,125897,251800,111901,6994,6997.500000,18,6,5,2,2,3,999"
"374801,187399,291297,582600,159749,13240,13241.500000,22,5,7,2,2,3,999"
"206423,103210,185297,370600,150105,10294,10306.500000,18,6,5,1,1,3,999"
"133799,66899,99997,200000,81888,3846,3846.000000,26,5,8,2,2,3,999"
"254617,127306,214393,428800,160861,11911,11911.000000,18,6,6,1,1,3,999"
"346739,173368,278097,556200,149877,12640,12640.000000,22,6,7,1,1,3,999"
"184924,92461,164297,328600,145579,5476,5476.000000,30,5,7,2,2,3,999"
"114927,57462,136094,272200,75184,7561,7645.000000,18,5,5,1,1,3,999"
"236180,118088,191988,384000,80902,5647,5647.000000,34,6,10,2,2,3,999"
"135653,67825,155293,310600,89470,7059,7065.500000,22,7,6,2,2,3,999"
"133734,66866,140297,280600,91959,5396,5397.000000,26,5,7,2,2,3,999"
"240658,120328,249198,498400,142769,24929,29162.000000,10,4,4,1,1,3,0"
"324933,162465,298596,597200,178655,29915,39464.000000,10,4,4,1,1,3,0"
"326007,163003,235298,470600,181822,23711,24224.000000,10,4,4,1,1,3,0"
"247348,123672,188195,376400,104822,8554,8566.500000,22,5,7,2,2,3,999"
"170558,85278,137298,274600,98142,13732,14249.000000,10,5,4,1,1,3,0"
"334952,167475,246598,493200,221086,24683,25073.000000,10,5,3,1,1,3,0"
"210753,105373,155190,310400,126454,5969,5969.000000,26,6,8,2,2,3,999"
"135194,67596,142998,286000,88281,14306,14392.500000,10,4,4,1,1,3,0"
"353018,176508,266997,534000,122096,8900,8901.000000,30,6,9,2,2,3,999"
"242884,121439,197191,394400,83911,8963,8981.500000,22,5,6,2,2,3,999"
"307487,153742,260597,521200,123720,26074,35969.500000,10,5,4,1,1,3,0"
"147408,73702,120194,240400,56801,6677,6809.000000,18,5,5,2,2,3,999"
"313532,156762,239691,479400,199431,9219,9222.500000,26,5,8,2,2,3,999"
"229499,114747,228795,457600,81785,12712,12917.000000,18,4,6,2,2,3,999"
"221773,110886,190797,381600,169343,8672,8672.500000,22,6,7,2,2,3,999"
"132434,66216,103397,206800,100574,10358,11263.500000,10,4,4,1,1,3,0"
"169091,84545,121197,242400,66768,12123,12438.500000,10,5,4,1,1,3,0"
"137893,68946,165098,330200,82821,9172,9179.000000,18,5,6,2,2,3,999"
"180166,90082,129297,258600,123631,12931,12948.000000,10,4,4,1,1,3,0"
"296103,148050,228698,457400,209231,6726,6726.000000,34,6,10,2,2,3,999"
"377575,188785,289592,579200,241862,13163,13163.000000,22,5,7,1,1,3,999"
"331515,165756,268795,537600,178461,8960,8961.000000,30,6,8,2,2,3,999"
"94512,47253,102790,205600,60510,3953,3953.000000,26,6,8,2,2,3,999"
"149422,74709,118496,237000,100153,11877,14886.000000,10,4,4,1,1,3,0"
"212798,106397,260297,520600,114710,14461,14879.000000,18,6,6,2,2,3,999"
"138310,69153,104597,209200,100011,4754,4754.000000,22,5,7,2,2,3,999"
"133127,66562,152598,305200,68220,15260,17036.500000,10,4,4,1,1,3,0"
"267452,133726,207399,414800,161976,20824,24048.500000,10,4,4,1,1,3,0"
"141289,70643,108697,217400,83006,11051,13371.500000,10,5,4,1,1,3,0"
"319597,159796,277995,556000,175395,12636,13059.500000,22,5,7,1,1,3,999"
"248949,124474,183299,366600,193490,18330,18398.000000,10,6,4,1,1,3,0"
"276785,138391,210497,421000,132025,21087,22590.500000,10,4,4,1,1,3,0"
"269156,134577,264896,529800,160923,10188,10188.000000,26,7,6,2,2,3,999"
"132718,66358,114896,229800,68181,5222,5227.500000,22,6,6,2,2,3,999"
"266000,132999,174298,348600,104371,17430,18905.000000,10,4,4,1,1,3,0"
"142853,71422,113489,227000,95215,3783,3783.000000,30,6,9,2,2,3,999"
"193575,96785,168893,337800,136250,9383,9388.500000,18,6,6,1,1,3,999"
"164467,82230,168886,337800,70049,4967,4967.000000,34,6,8,2,2,3,999"
"211229,105613,191292,382600,55033,7357,7432.000000,26,5,8,2,2,3,999"
"258481,129240,222197,444400,184520,15871,16566.500000,14,6,5,1,1,3,0"
"144488,72243,108399,216800,79348,6022,6022.000000,18,4,6,1,1,3,999"
"153346,76672,116199,232400,96940,11620,12274.500000,10,5,4,1,1,3,0"
"152800,76398,125896,251800,106503,8992,9062.000000,14,5,5,1,1,3,0"
"219500,109748,224196,448400,101238,10190,10201.000000,22,5,7,2,2,3,999"
"137473,68734,122391,244800,85092,4707,4707.500000,26,6,8,2,2,3,999"
"215479,107739,199797,399600,139053,11100,11630.000000,18,5,5,1,1,3,999"
"364055,182026,267798,535600,235965,26780,27074.500000,10,4,4,1,1,3,0"
"224123,112060,185297,370600,164145,13236,14429.000000,14,5,5,1,1,3,0"
"203147,101571,198989,398000,123793,6633,6639.000000,30,5,7,2,2,3,999"
"190116,95056,127197,254400,83635,12721,12988.000000,10,5,4,1,1,3,0"
"326180,163088,266392,532800,244098,12109,12110.500000,22,5,6,2,2,3,999"
"231785,115891,214397,428800,118511,15314,20098.000000,14,6,5,1,1,3,0"
"302557,151278,222199,444400,225126,22233,23526.000000,10,5,4,1,1,3,0"
"123643,61821,103497,207000,72390,5750,5754.500000,18,4,6,2,2,3,999"
